154681920000.0,3987.62000000,4069.80000000,3441.30000000,3476.81000000,245887.27794800,1547423999999,927969289.15430455,1671905,124970.35950800,471682333.52194890,0
154742400000.0,3477.56000000,3720.00000000,3467.02000000,3539.28000000,199395.79296500,1548028799999,716452001.87770063,1441654,103959.69592000,373598006.95210055,0
154802880000.0,3539.26000000,3662.94000000,3434.85000000,3550.84000000,154566.45086100,1548633599999,549194588.04379181,1163997,81698.38696800,290345796.57221316,0
154863360000.0,3550.05000000,3557.75000000,3349.92000000,3458.11000000,186574.10542300,1549238399999,642262558.33850544,1288715,97908.23138200,337075608.11357584,0
154923840000.0,3458.11000000,3733.58000000,3373.10000000,3680.06000000,198350.67398800,1549843199999,696930950.57518930,1313535,105210.16581300,369766481.67223400,0
154984320000.0,3679.75000000,3700.11000000,3568.11000000,3667.58000000,167995.80513900,1550447999999,608476271.54980941,1174687,86820.01403600,314505971.76257565,0
155044800000.0,3667.62000000,4198.00000000,3655.00000000,3743.56000000,301384.22226000,1551052799999,1179944577.93464593,2007272,158582.45893800,621066468.49693409,0
155105280000.0,3743.56000000,3888.00000000,3677.17000000,3807.75000000,190343.24672600,1551657599999,726304516.11421283,1369483,100202.78390200,382423582.15041919,0
155165760000.0,3807.32000000,3971.75000000,3670.69000000,3916.82000000,207833.42997000,1552262399999,799736773.67252840,1353003,109422.64807700,421085582.83566612,0
155226240000.0,3915.99000000,4056.98000000,3810.43000000,3981.14000000,185620.34481300,1552867199999,725510328.96129966,1303041,97860.69707600,382600175.72534757,0
155286720000.0,3981.85000000,4069.32000000,3880.01000000,3992.18000000,156283.26348300,1553471999999,624615988.91417612,1144351,82285.46168000,328906486.03261287,0
155347200000.0,3991.35000000,4140.00000000,3888.71000000,4103.95000000,178114.87504900,1554076799999,715252731.25724998,1291861,95038.23263400,381686902.03996087,0
155407680000.0,4102.44000000,5275.01000000,4067.00000000,5170.27000000,420989.96873800,1554681599999,2046260260.72830678,2752257,218356.59505700,1061192535.29097398,0
155468160000.0,5170.27000000,5422.00000000,4861.22000000,5131.30000000,247866.40740500,1555286399999,1271184321.40452200,1730890,125805.46033400,645400980.73434666,0
155528640000.0,5131.28000000,5333.42000000,4950.00000000,5256.14000000,168555.91174500,1555891199999,875025579.97905363,1265816,87318.99744800,453504194.80540038,0
155589120000.0,5257.41000000,5600.00000000,5102.00000000,5307.52000000,247392.82390400,1556495999999,1329057592.82658380,1770258,122046.09888300,655730729.85086243,0
155649600000.0,5309.81000000,5900.00000000,5178.80000000,5775.62000000,191971.58997500,1557100799999,1069857115.70259369,1509653,101647.46745400,566499085.99917452,0
155710080000.0,5773.18000000,7521.78000000,5619.14000000,6967.31000000,313283.86961200,1557705599999,2043228005.87687719,2443588,161392.34030800,1052057366.97453659,0
155770560000.0,6968.24000000,8366.00000000,6870.00000000,8148.48000000,461287.69413900,1558310399999,3556014747.63429744,4024823,239183.08829800,1843817300.27395488,0
155831040000.0,8147.94000000,8740.00000000,7461.00000000,8614.43000000,341677.39881000,1558915199999,2706217167.17889253,3145385,178794.67382000,1416599106.08409965,0
155891520000.0,8612.54000000,9074.26000000,8005.00000000,8725.98000000,292049.04381200,1559519999999,2508992950.94447563,2861807,151337.37524700,1300617022.72302598,0
155952000000.0,8726.00000000,8800.95000000,7444.58000000,7628.13000000,293308.70969600,1560124799999,2321265141.03700873,2770905,149688.73849600,1184496681.30578112,0
156012480000.0,7627.57000000,9333.00000000,7511.00000000,8953.33000000,274072.05837100,1560729599999,2290974623.73243976,2697695,146184.88855300,1222114795.74799599,0
156072960000.0,8953.00000000,11392.64000000,8950.00000000,10906.07000000,378253.00306500,1561334399999,3761392791.59373696,3524367,202221.60528400,2010341662.02747854,0
156133440000.0,10905.95000000,13970.00000000,10525.10000000,10854.10000000,684152.50877200,1561939199999,8152194088.57419306,6076896,339606.94079100,4044614402.44590976,0
156193920000.0,10854.10000000,12000.00000000,9727.00000000,11406.24000000,517740.07169300,1562543999999,5704614704.93586627,4488545,262808.16543800,2897941314.53469333,0
156254400000.0,11410.00000000,13147.08000000,10103.00000000,10174.18000000,510462.03567800,1563148799999,6013145209.00872031,4524490,252017.79629300,2963114441.65087149,0
156314880000.0,10174.18000000,11100.00000000,9060.00000000,10589.45000000,487080.97263000,1563753599999,4956031258.62016089,4446262,248606.10000200,2532426320.74920947,0
156375360000.0,10590.15000000,10683.16000000,9165.00000000,9541.54000000,269819.32510900,1564358399999,2669509015.23209095,2603330,137240.62087600,1357104450.05442148,0
156435840000.0,9541.54000000,11040.00000000,9395.00000000,10929.23000000,259518.80601900,1564963199999,2646182927.61586226,2454639,139171.73875200,1419850922.37255661,0
156496320000.0,10929.99000000,12330.70000000,10927.80000000,11549.97000000,371072.85766100,1565567999999,4345174154.72953212,3431310,187065.59950000,2193229174.81683096,0
156556800000.0,11539.08000000,11577.89000000,9750.00000000,10306.78000000,248273.37466500,1566172799999,2598294179.23241588,2604915,121805.16371200,1273541825.39553960,0
156617280000.0,10306.17000000,10949.96000000,9762.00000000,10142.69000000,232472.05333100,1566777599999,2394985938.28376699,2432098,117404.86507600,1210303802.15819570,0
156677760000.0,10142.69000000,10604.00000000,9320.00000000,9724.98000000,211243.55028800,1567382399999,2087949081.16621686,2073166,107817.76027400,1066448383.86749987,0
156738240000.0,9723.59000000,10905.87000000,9712.50000000,10381.18000000,281075.66490800,1567987199999,2937882776.08149445,2428631,143868.84095300,1503526294.02055801,0
156798720000.0,10381.24000000,10480.00000000,9880.00000000,10302.01000000,207165.65445800,1568591999999,2120624279.68187212,1997832,105778.04021400,1083587407.12586727,0
156859200000.0,10303.34000000,10355.00000000,9653.00000000,10028.87000000,188644.19962300,1569196799999,1906343743.64614148,2057228,91497.97808800,925209651.66391604,0
156919680000.0,10028.05000000,10049.99000000,7750.00000000,8043.82000000,364560.06474400,1569801599999,3105752375.22909284,3159529,178726.65304600,1519444753.89401183,0
156980160000.0,8043.04000000,8500.00000000,7710.00000000,7854.25000000,239136.79539900,1570406399999,1946805026.69096559,2208581,120840.12535800,984524929.65675030,0
157040640000.0,7855.30000000,8779.51000000,7762.00000000,8275.01000000,281416.73873400,1571011199999,2342638084.59517027,2895529,145080.33383800,1207934231.74009789,0
157101120000.0,8275.24000000,8403.00000000,7816.01000000,8223.35000000,219241.79231100,1571615999999,1772929260.86621671,2668262,112838.71417500,912749801.85002257,0
157161600000.0,8223.35000000,10370.00000000,7300.00000000,9529.93000000,508882.69375600,1572220799999,4412131949.68310137,4526652,257030.01167800,2229638017.11471672,0
157222080000.0,9528.23000000,9902.10000000,8913.00000000,9194.71000000,354362.74432700,1572825599999,3288114749.75204981,3384382,178982.09542200,1661266556.54616830,0
157282560000.0,9196.46000000,9513.68000000,8696.00000000,9039.47000000,294282.77161200,1573430399999,2687414282.87026593,3021622,148860.35180900,1360089028.67811394,0
157343040000.0,9040.16000000,9072.32000000,8350.68000000,8502.40000000,239532.02348000,1574035199999,2074354316.34981959,2356345,119014.22351700,1030757407.57488118,0
157403520000.0,8502.87000000,8503.52000000,6790.00000000,6903.28000000,422402.00470300,1574639999999,3194974913.59657473,3120213,206133.47066100,1559362692.16785188,0
157464000000.0,6900.23000000,7850.00000000,6515.00000000,7390.89000000,503259.06429100,1575244799999,3668731159.58461657,3264670,256209.98070900,1869473766.47215282,0
157524480000.0,7391.50000000,7750.00000000,7067.00000000,7510.11000000,331484.78371600,1575849599999,2440899200.86257705,2427841,170724.27121400,1257580371.06979497,0
157584960000.0,7510.11000000,7650.00000000,7008.35000000,7118.59000000,252294.98040800,1576454399999,1829594877.05051751,2190573,127270.30081300,923173806.17681693,0
157645440000.0,7119.60000000,7518.54000000,6435.00000000,7501.44000000,339611.46169700,1577059199999,2377549933.38077343,2860673,172709.57184400,1210313054.06804353,0
157705920000.0,7500.71000000,7695.38000000,7076.42000000,7388.24000000,267312.08693500,1577663999999,1960970043.82261289,2396048,135094.55047200,991069301.25725111,0
157766400000.0,7388.43000000,7495.00000000,6871.04000000,7358.75000000,241051.79844400,1578268799999,1751045575.97107759,2156119,121873.00197100,885720015.29663445,0
