160945920000.0,28923.63000000,34778.11000000,28624.57000000,33000.05000000,305134.36512300,1609718399999,9713967578.32543031,5930530,154652.43984200,4917010902.36409618,0
160971840000.0,33000.05000000,36939.21000000,28130.00000000,36769.36000000,384089.08403800,1609977599999,12604581742.86187455,7761042,191833.13863700,6300262972.88008647,0
160997760000.0,36769.36000000,41950.00000000,36300.00000000,40088.22000000,348401.63761100,1610236799999,13685792181.27651362,7738474,169362.58426100,6659549391.38710111,0
161023680000.0,40088.22000000,41350.00000000,30420.00000000,34051.24000000,503313.83478600,1610495999999,17753067170.88969233,9775152,243791.24365100,8594600897.71486507,0
161049600000.0,34049.15000000,40100.00000000,32380.00000000,36742.22000000,345729.22527500,1610755199999,12669292143.24635113,7372556,172983.53961800,6336039097.18177375,0
161075520000.0,36737.43000000,37950.00000000,33850.00000000,36631.27000000,237204.27764200,1611014399999,8576786636.91434752,5634771,117555.56834500,4255155942.02908789,0
161101440000.0,36622.46000000,37850.00000000,30071.00000000,30850.13000000,303983.80734500,1611273599999,10448853179.36921583,7055415,144507.52614500,4974766194.90763211,0
161127360000.0,30851.99000000,33826.53000000,28850.00000000,32259.90000000,265545.00969000,1611532799999,8437003833.14641097,5936153,130657.08378000,4153996867.06785240,0
161153280000.0,32259.45000000,34875.00000000,29241.72000000,30366.15000000,269383.39554200,1611791999999,8625386074.69976873,6182893,133556.21868700,4281189918.47925420,0
161179200000.0,30362.19000000,38531.90000000,29842.10000000,34262.88000000,409337.83258300,1612051199999,14033646613.23222693,8665049,205023.49727200,7032878590.77603469,0
161205120000.0,34262.89000000,35984.33000000,32171.67000000,35466.24000000,229517.21714600,1612310399999,7797739600.08122644,5307228,113552.85195000,3860452482.88556865,0
161231040000.0,35472.71000000,38708.27000000,35362.38000000,38290.24000000,239546.40383600,1612569599999,8913180102.08918440,5946859,118135.67378100,4396671939.86959392,0
161256960000.0,38289.32000000,46794.45000000,37351.00000000,46374.87000000,321718.52786000,1612828799999,13060153509.80446087,7498964,165125.79388900,6708977494.35226207,0
161282880000.0,46374.86000000,48678.90000000,43727.00000000,47969.51000000,302215.12536600,1613087999999,14003536462.67918750,8581575,151539.88681800,7028018198.00171357,0
161308800000.0,47968.66000000,49707.43000000,46125.00000000,48577.79000000,223373.60862900,1613347199999,10673090405.22055389,6567734,111589.50567500,5336978239.98425707,0
161334720000.0,48580.47000000,52618.74000000,45570.79000000,52119.71000000,253955.06090000,1613606399999,12498034353.17238752,7027378,128840.41474000,6349875496.04980559,0
161360640000.0,52117.67000000,57700.46000000,50710.20000000,55841.19000000,221366.03028800,1613865599999,11953031765.02298699,6873653,108085.44514300,5835936824.50881521,0
161386560000.0,55841.19000000,58352.80000000,44892.56000000,48891.00000000,361561.16850600,1614124799999,18747224115.02807277,9088812,175647.89405600,9112519534.77569843,0
161412480000.0,48891.00000000,52041.73000000,44106.78000000,46276.87000000,284615.08303600,1614383999999,13812596262.25576575,6871977,139988.28421200,6798825317.03699171,0
161438400000.0,46276.88000000,49790.00000000,43000.00000000,49587.03000000,234202.31498200,1614643199999,10871773198.87128130,5743288,115292.18585800,5355376243.16628597,0
161464320000.0,49595.76000000,52640.00000000,47047.60000000,48374.09000000,227906.69267400,1614902399999,11309830568.30691507,6389650,112602.38436400,5590687823.62654556,0
161490240000.0,48374.09000000,51450.03000000,46300.00000000,50971.75000000,177826.75864600,1615161599999,8649919719.57793980,5288791,87704.52295800,4268173764.91865763,0
161516160000.0,50959.11000000,57387.69000000,49274.67000000,55851.59000000,223393.33568300,1615420799999,11962496459.05018998,6841083,111258.85806100,5959818864.65690079,0
161542080000.0,55851.59000000,61844.00000000,54272.82000000,61188.39000000,238565.31025200,1615679999999,13707804380.62703687,7558903,120793.62304800,6950711934.34133074,0
161568000000.0,61188.38000000,61724.79000000,53271.34000000,56900.75000000,233359.17440300,1615939199999,13354897833.62311453,6754792,112976.20689000,6467069454.58364813,0
161593920000.0,56900.74000000,60129.97000000,54123.69000000,58030.01000000,189394.68047700,1616198399999,10914589881.30202343,6131073,92618.63690900,5339427297.31136717,0
161619840000.0,58030.01000000,59880.00000000,53650.00000000,54083.25000000,155623.03821900,1616457599999,8918237737.00104804,5425022,76610.44742700,4391592264.96928247,0
161645760000.0,54083.25000000,57200.00000000,50427.56000000,51293.78000000,230727.36498600,1616716799999,12384137573.82178312,6241762,111833.93754000,6005460399.21310350,0
161671680000.0,51293.78000000,56700.36000000,51214.60000000,55777.63000000,152969.63725800,1616975999999,8342883646.05878493,4853209,75825.21964400,4135250906.54664817,0
161697600000.0,55777.65000000,59800.00000000,54800.01000000,58740.55000000,183955.92318600,1617235199999,10675051300.99425194,5524405,92990.14442300,5398435624.49641156,0
161723520000.0,58739.46000000,60200.00000000,56880.00000000,57051.94000000,142207.88811400,1617494399999,8383550327.37637792,4867592,69719.91890700,4111505692.34495380,0
161749440000.0,57051.95000000,59495.24000000,56388.00000000,57991.15000000,149773.09849000,1617753599999,8702265332.04287580,5495503,74577.82472300,4334007455.91211151,0
161775360000.0,57990.03000000,58894.90000000,55473.00000000,58142.54000000,156343.43758900,1618012799999,8963414396.32652592,5483475,77253.50712100,4430244261.28255682,0
161801280000.0,58142.55000000,61500.00000000,57900.01000000,59860.00000000,167438.17662500,1618271999999,10052214346.95848164,6022798,84461.89749800,5071796312.60794616,0
161827200000.0,59860.01000000,64854.00000000,59805.15000000,63159.98000000,217114.73307900,1618531199999,13642890341.83977620,7287388,107361.07893400,6747198627.07079327,0
