158744160000.0,6857.92000000,6902.00000000,6830.29000000,6878.68000000,7000.64034900,1587455999999,48094417.63842959,68081,3286.51124300,22579830.05211530,0
158745600000.0,6878.62000000,6892.90000000,6762.00000000,6793.29000000,12823.74341400,1587470399999,87474300.75067571,112360,6125.86454700,41793177.13494035,0
158747040000.0,6792.79000000,6875.00000000,6782.00000000,6830.80000000,13356.22174800,1587484799999,91175366.90069697,125104,6161.89600000,42074474.79334568,0
158748480000.0,6830.79000000,6940.00000000,6811.11000000,6864.92000000,13522.33366400,1587499199999,92930364.32432901,113615,5824.79238500,40038247.05579141,0
158749920000.0,6863.95000000,6915.40000000,6830.00000000,6841.37000000,5595.88234000,1587513599999,38457769.46401692,59380,2662.40645300,18298808.08939564,0
158751360000.0,6841.36000000,6888.00000000,6818.00000000,6862.24000000,5404.47276300,1587527999999,37006330.04964362,59815,2464.07844600,16872729.27609146,0
158752800000.0,6862.24000000,6964.84000000,6842.53000000,6942.11000000,10374.34921400,1587542399999,71705607.14546649,84605,4741.30377200,32758932.92615049,0
158754240000.0,6941.78000000,6974.57000000,6918.07000000,6955.80000000,7500.47797100,1587556799999,52092205.23809558,66625,3091.57455900,21474322.36339393,0
158755680000.0,6955.81000000,7132.00000000,6928.43000000,7112.20000000,20387.75327800,1587571199999,143796692.88868711,148255,9766.16346200,68864091.39809138,0
158757120000.0,7112.15000000,7156.38000000,7062.60000000,7085.57000000,12138.56524900,1587585599999,86289845.46453413,94318,5548.45777400,39450410.76580121,0
158758560000.0,7085.56000000,7131.67000000,7079.41000000,7125.14000000,5680.75885900,1587599999999,40380965.38917212,55041,2647.28190900,18820829.23232487,0
158760000000.0,7125.12000000,7183.00000000,7100.00000000,7113.27000000,8483.46883600,1587614399999,60574259.10310830,93970,4268.98145100,30487253.92366846,0
158761440000.0,7113.27000000,7138.00000000,7020.00000000,7061.54000000,11068.02563200,1587628799999,78315043.69564968,105501,5035.38690600,35628896.07350006,0
158762880000.0,7061.35000000,7144.00000000,7046.21000000,7133.39000000,9010.84991500,1587643199999,63877583.94593679,91764,4682.80795100,33205855.68625191,0
158764320000.0,7133.89000000,7738.00000000,7108.23000000,7530.10000000,47597.90534600,1587657599999,353133143.82991525,341474,26087.57923900,193311225.71061632,0
158765760000.0,7528.78000000,7600.00000000,7485.00000000,7522.01000000,14458.89077700,1587671999999,108918800.55449780,136540,6896.03918900,51955054.73625631,0
158767200000.0,7522.00000000,7616.16000000,7420.00000000,7482.39000000,12154.42905500,1587686399999,91501382.45674433,111850,5504.80380500,41453278.69415761,0
158768640000.0,7483.96000000,7550.00000000,7457.95000000,7523.00000000,8198.91191100,1587700799999,61510139.01994798,86635,3892.39434300,29204202.30344426,0
158770080000.0,7522.95000000,7586.92000000,7491.59000000,7568.68000000,8285.19858500,1587715199999,62408550.85759279,86082,3939.06833500,29676260.28221324,0
158771520000.0,7568.68000000,7615.96000000,7480.00000000,7494.03000000,15430.61463100,1587729599999,116463170.55281050,138654,6998.89527400,52828187.88398862,0
158772960000.0,7494.03000000,7529.00000000,7388.00000000,7503.12000000,16703.61773400,1587743999999,124872667.94050819,137424,8951.45977100,66927771.81770962,0
158774400000.0,7503.13000000,7544.17000000,7478.07000000,7521.58000000,6369.48224700,1587758399999,47840299.24948591,82599,3189.27557800,23955407.33419714,0
158775840000.0,7521.65000000,7550.00000000,7467.09000000,7505.00000000,5194.29483100,1587772799999,39023310.17365625,69699,2441.41584200,18339749.69910029,0
158777280000.0,7505.00000000,7512.00000000,7431.07000000,7480.78000000,2938.77791600,1587779999999,21960535.09667009,33965,1322.91604800,9886625.24599816,0
158778720000.0,7480.68000000,7594.00000000,7480.68000000,7561.48000000,7670.53005100,1587801599999,57905077.54379983,89236,3921.29187100,29605807.20860929,0
158780160000.0,7561.68000000,7601.50000000,7512.00000000,7532.97000000,9758.57837500,1587815999999,73706480.33728513,111367,4249.03617500,32096297.53765678,0
158781600000.0,7532.35000000,7705.00000000,7513.00000000,7528.84000000,12359.22109300,1587830399999,93755654.76146568,134602,6352.71190500,48226580.41057552,0
158783040000.0,7528.85000000,7566.59000000,7476.54000000,7542.81000000,7181.80229900,1587844799999,54100559.35407531,88185,3405.18382600,25654499.55401537,0
158784480000.0,7542.82000000,7560.00000000,7500.00000000,7538.67000000,3965.51799200,1587859199999,29863743.67867707,64588,1860.00112100,14010368.42304449,0
158785920000.0,7539.03000000,7583.00000000,7522.17000000,7565.71000000,4443.46276100,1587873599999,33594204.42078372,62484,2203.50264900,16661737.65919647,0
158787360000.0,7565.71000000,7566.53000000,7525.00000000,7546.66000000,3917.34816700,1587887999999,29559081.42838264,53079,1794.74490600,13543718.01184278,0
158788800000.0,7546.67000000,7678.00000000,7530.00000000,7660.40000000,10305.87155900,1587902399999,78442539.92028482,101565,5241.42587800,39888624.63827742,0
158790240000.0,7660.39000000,7700.00000000,7480.00000000,7545.01000000,16819.81885900,1587916799999,128097371.50382720,166873,7684.68598400,58551181.33148862,0
158791680000.0,7545.01000000,7658.00000000,7534.07000000,7646.63000000,7365.08384100,1587931199999,55927741.11982748,82097,3816.97556700,28993692.08187221,0
158793120000.0,7647.46000000,7695.00000000,7577.27000000,7693.10000000,7671.03102200,1587945599999,58581844.88160371,88382,3966.15924100,30300835.04876504,0
158794560000.0,7693.10000000,7792.02000000,7643.75000000,7733.00000000,16575.12772000,1587959999999,128064724.64566328,141475,8385.55469300,64788381.24005723,0
158796000000.0,7733.01000000,7748.22000000,7630.00000000,7697.91000000,10439.28309600,1587974399999,80319449.80977164,112483,4828.08721100,37151676.68609635,0
158797440000.0,7697.77000000,7738.00000000,7664.66000000,7717.89000000,9507.32763000,1587988799999,73246440.15423304,101094,4333.53617900,33389959.97784998,0
158798880000.0,7717.89000000,7725.00000000,7606.00000000,7675.58000000,12708.45847300,1588003199999,97520936.97201187,119134,5729.14553600,43970562.78124318,0
158800320000.0,7675.59000000,7720.00000000,7633.99000000,7698.32000000,9024.96953100,1588017599999,69286261.94515402,80787,4618.52519500,35458597.15696782,0
158801760000.0,7698.74000000,7779.00000000,7680.32000000,7774.62000000,7186.17312600,1588031999999,55587998.12441969,82827,3699.25778200,28621247.06674556,0
158803200000.0,7773.51000000,7780.00000000,7665.00000000,7701.29000000,8554.60885000,1588046399999,65941656.83656866,81276,3806.21635300,29344337.28918674,0
158804640000.0,7701.60000000,7725.00000000,7659.12000000,7705.99000000,7224.45038300,1588060799999,55579001.16774755,79592,3648.99533500,28071119.22253794,0
158806080000.0,7705.99000000,7753.00000000,7680.00000000,7728.62000000,8189.55178400,1588075199999,63260454.70638016,89855,3699.79663700,28583100.55943574,0
158807520000.0,7728.62000000,7764.10000000,7665.21000000,7716.91000000,10912.38403700,1588089599999,84276444.78347734,112077,4788.32403200,36992248.48163911,0
158808960000.0,7717.12000000,7746.00000000,7706.26000000,7717.04000000,5995.29239900,1588103999999,46328934.38090793,75151,2654.23564600,20511088.06300934,0
158810400000.0,7716.84000000,7770.00000000,7703.91000000,7738.98000000,5426.46518500,1588118399999,42005289.05568103,61463,2707.93335700,20966640.47263997,0
158811840000.0,7738.58000000,7850.00000000,7710.05000000,7815.30000000,13577.87770900,1588132799999,105681305.45729416,116602,6432.81093000,50069270.18784036,0
158813280000.0,7815.38000000,7966.00000000,7800.56000000,7945.00000000,17211.86384500,1588147199999,135972438.66228918,143838,8697.70097500,68721500.28133293,0
158814720000.0,7945.00000000,8174.85000000,7928.00000000,8126.98000000,26668.36339900,1588161599999,214917089.59368198,207873,14091.04296800,113543008.20862855,0
158816160000.0,8126.97000000,8387.97000000,8119.60000000,8357.06000000,38910.53494800,1588175999999,322451017.26760720,260811,19188.02818000,159017413.36011731,0
158817600000.0,8358.60000000,8952.89000000,8325.23000000,8721.22000000,63818.49856600,1588190399999,552020698.97152934,481507,32356.95609300,279896571.65195616,0
158819040000.0,8721.22000000,8932.00000000,8681.00000000,8778.57000000,23359.74904700,1588204799999,205347627.09254710,222497,10695.46647100,94044411.37731306,0
158820480000.0,8778.58000000,9300.87000000,8707.11000000,9288.98000000,29111.91425600,1588219199999,261836726.76191633,253261,15555.80703800,140043772.39167442,0
158821920000.0,9289.97000000,9460.00000000,9011.54000000,9177.01000000,48103.14316700,1588233599999,444913009.07409761,387971,22942.08942700,212263939.93471045,0
158823360000.0,9177.95000000,9222.91000000,8542.57000000,8839.63000000,50919.68044000,1588247999999,451924985.78975433,399715,24058.31768200,213669351.06400111,0
158824800000.0,8837.98000000,8915.00000000,8696.55000000,8776.95000000,22166.12593800,1588262399999,195295462.25423111,182524,10159.80678600,89547091.48935213,0
158826240000.0,8776.94000000,8859.11000000,8401.00000000,8836.01000000,39316.74107500,1588276799999,339781365.99452016,280804,18784.18783100,162376153.60525694,0
158827680000.0,8836.01000000,8882.78000000,8573.98000000,8620.00000000,16659.60924800,1588291199999,145532357.58799984,157279,7984.26761300,69775089.69269890,0
158829120000.0,8620.00000000,8762.04000000,8613.56000000,8675.35000000,9597.95860400,1588305599999,83468517.72662520,104624,4565.00453400,39699013.38002377,0
158830560000.0,8675.10000000,8835.70000000,8674.01000000,8767.18000000,11156.71631400,1588319999999,97768665.76722305,117688,6071.46824700,53196486.26192766,0
158832000000.0,8767.18000000,9059.18000000,8745.01000000,8995.66000000,19446.52618500,1588334399999,172925820.95602881,173152,10285.20683400,91456805.55683640,0
158833440000.0,8995.73000000,9022.00000000,8716.28000000,8726.84000000,27077.08824100,1588348799999,239624393.92223001,210115,11872.61038600,104984169.52526149,0
158834880000.0,8726.88000000,8780.00000000,8655.31000000,8727.82000000,13872.01772200,1588363199999,121059962.41770184,137688,6529.19806700,56995758.70043242,0
158836320000.0,8727.97000000,8893.43000000,8663.28000000,8826.96000000,10318.50799300,1588377599999,90792765.84106154,122693,5439.86641300,47884156.47938371,0
158837760000.0,8825.67000000,8856.40000000,8753.00000000,8834.08000000,6874.59462200,1588391999999,60571460.14331044,86175,3338.79880000,29422355.07493686,0
158839200000.0,8834.29000000,8856.76000000,8782.62000000,8799.01000000,6496.65351900,1588406399999,57287630.15635054,75114,3383.38367300,29840479.09397722,0
158840640000.0,8799.00000000,8887.00000000,8768.00000000,8834.00000000,9660.46324900,1588420799999,85259450.85959152,92164,5754.07333700,50794485.21119891,0
158842080000.0,8834.84000000,8967.62000000,8834.84000000,8936.41000000,13856.88944600,1588435199999,123438125.38648503,136581,7376.83401600,65714140.15086561,0
158843520000.0,8936.41000000,9010.00000000,8811.00000000,8878.11000000,14803.39046100,1588449599999,132010973.63335729,155337,6625.83624400,59129969.44679390,0
158844960000.0,8878.00000000,8985.00000000,8860.00000000,8972.05000000,7310.09625300,1588463999999,65271219.36515436,92513,3921.42737900,35016039.36382882,0
158846400000.0,8972.58000000,9200.00000000,8937.00000000,9132.95000000,19551.91170800,1588478399999,178137240.13979156,181024,10436.43933800,95066023.22856309,0
158847840000.0,9133.25000000,9150.23000000,8911.35000000,8990.75000000,14553.27638300,1588492799999,131425366.68613414,130332,7219.32178700,65185166.43884044,0
158849280000.0,8990.75000000,9140.00000000,8966.22000000,9045.50000000,10191.33217600,1588507199999,92351679.92114088,114211,5203.52334700,47167237.33865280,0
158850720000.0,9045.62000000,9094.00000000,8712.00000000,8813.00000000,27163.18884900,1588521599999,240984301.58387523,228813,12146.47256300,107777400.51766116,0
158852160000.0,8812.78000000,8906.00000000,8781.20000000,8872.34000000,9156.81371400,1588535999999,81070392.54285854,103206,4584.28267700,40597874.31326115,0
158853600000.0,8871.31000000,8955.00000000,8790.00000000,8894.16000000,9509.54281300,1588550399999,84458115.05835877,119874,4731.33068800,42030739.96425857,0
158855040000.0,8894.15000000,8936.10000000,8630.55000000,8730.84000000,16450.04869600,1588564799999,143970785.99802574,153819,7257.53439600,63558745.34527085,0
158856480000.0,8730.85000000,8741.99000000,8522.00000000,8648.41000000,17585.59479000,1588579199999,151683248.74366796,156921,8311.80274800,71710807.01836466,0
158857920000.0,8648.42000000,8716.80000000,8594.26000000,8672.36000000,11684.32591100,1588593599999,101187948.10738645,126064,5656.07896500,48986883.80229563,0
158859360000.0,8672.57000000,8860.00000000,8646.52000000,8848.00000000,16084.14696300,1588607999999,141200204.64254579,163741,7440.18400800,65304833.21594650,0
158860800000.0,8848.00000000,8887.00000000,8743.58000000,8830.14000000,12092.48587300,1588622399999,106730124.22278037,132282,5191.47827100,45821579.44210607,0
158862240000.0,8828.94000000,8950.00000000,8825.00000000,8871.96000000,10521.91009800,1588636799999,93571506.97951907,115975,5261.30183400,46797225.75603405,0
158863680000.0,8871.92000000,8928.35000000,8815.00000000,8850.00000000,7921.59758900,1588651199999,70214812.58766778,94643,3873.67226500,34332378.40538076,0
158865120000.0,8850.00000000,9118.58000000,8849.97000000,9013.55000000,20115.28552000,1588665599999,181401972.10486037,191177,10675.31988700,96283944.64672100,0
158866560000.0,9013.66000000,9085.00000000,8760.00000000,8844.73000000,18399.87144100,1588679999999,163931072.89556519,186046,8479.74930400,75606272.18224672,0
158868000000.0,8845.64000000,8950.00000000,8806.12000000,8842.34000000,11998.72912400,1588694399999,106445103.00937397,126541,5574.65854100,49453191.04255639,0
158869440000.0,8842.72000000,8938.00000000,8818.41000000,8905.00000000,7972.88033500,1588708799999,70821529.49229061,96197,3878.26703900,34453658.16793171,0
158870880000.0,8905.01000000,9044.00000000,8887.00000000,9021.83000000,10072.40133300,1588723199999,90268528.78822293,117939,4972.85134300,44571548.98801370,0
158872320000.0,9021.36000000,9069.00000000,8906.21000000,8979.73000000,9534.19764800,1588737599999,85696945.50534664,107452,4933.50880800,44357181.14523709,0
158873760000.0,8979.74000000,9050.00000000,8960.69000000,9018.18000000,8917.58682500,1588751999999,80442557.36956633,106788,4402.71059300,39719124.43127227,0
158875200000.0,9018.05000000,9349.00000000,8995.93000000,9313.00000000,34619.84394000,1588766399999,317635644.64605280,306290,17891.42313100,164227826.16244803,0
158876640000.0,9313.96000000,9380.00000000,9125.00000000,9273.39000000,24324.44572100,1588780799999,224880668.54391706,206881,10926.78569500,101089263.18567824,0
158878080000.0,9273.40000000,9315.23000000,9190.51000000,9237.73000000,11431.84074100,1588795199999,105748185.44786472,117411,5182.75920400,47949555.60034150,0
158879520000.0,9237.74000000,9395.00000000,9079.00000000,9142.92000000,17097.38754500,1588809599999,158389506.95215984,162839,7852.60346200,72824706.04062605,0
158880960000.0,9143.40000000,9374.93000000,9021.00000000,9290.39000000,18535.49063300,1588823999999,170893453.47426067,176826,8783.85768500,81053146.78952743,0
158882400000.0,9290.21000000,9323.51000000,9230.90000000,9309.92000000,8795.54827600,1588838399999,81633826.60099275,94444,4263.23065900,39578121.11442438,0
158883840000.0,9308.56000000,9340.00000000,9247.10000000,9280.01000000,9644.09122300,1588852799999,89620539.62666143,99207,4473.28968300,41573345.49061135,0
158885280000.0,9280.05000000,9590.00000000,9262.00000000,9515.51000000,38460.70242700,1588867199999,363810728.22819464,285134,20172.77025700,190840575.61331999,0
158886720000.0,9516.43000000,9950.00000000,9503.34000000,9863.93000000,45283.10099000,1588881599999,441994869.21848963,369240,23075.03530100,225240579.35177769,0
158888160000.0,9863.93000000,10067.00000000,9721.01000000,9986.40000000,26435.67782900,1588895999999,261830044.85776516,229984,13834.00952700,137122209.83644348,0
158889600000.0,9986.30000000,10035.96000000,9822.50000000,9930.69000000,19577.14456100,1588910399999,194597732.70073299,179386,8828.55666700,87774042.98485590,0
158891040000.0,9930.69000000,9933.94000000,9705.00000000,9810.14000000,18140.87754900,1588924799999,178140514.32397143,176919,8067.48060800,79220365.78582294,0
158892480000.0,9810.34000000,9964.99000000,9807.98000000,9899.75000000,14658.63568300,1588939199999,144844412.93197516,152585,7376.75433900,72904226.03777375,0
158893920000.0,9899.35000000,10006.98000000,9780.00000000,9941.21000000,20164.04451200,1588953599999,200067155.94943154,183519,9772.16191900,97008203.56681482,0
158895360000.0,9942.07000000,9995.00000000,9860.52000000,9945.99000000,13339.16042400,1588967999999,132706177.37584214,135069,5714.13170800,56849990.39704286,0
158896800000.0,9946.00000000,10000.52000000,9780.00000000,9800.01000000,14803.93367100,1588982399999,146649850.45852594,140338,6448.55235300,63944496.08655561,0
158898240000.0,9800.02000000,9914.25000000,9728.46000000,9863.02000000,11004.48250500,1588996799999,108327576.59743050,114170,4723.71324700,46523381.91909597,0
158899680000.0,9863.02000000,9878.99000000,9561.00000000,9592.77000000,20570.76904600,1589011199999,200111867.15045954,190199,9124.29582600,88810643.72221764,0
158901120000.0,9594.70000000,9718.97000000,9520.00000000,9638.85000000,16910.54510500,1589025599999,162882001.23809726,163818,7625.61686300,73455115.16790390,0
158902560000.0,9638.85000000,9719.22000000,9600.60000000,9688.62000000,10501.54792700,1589039999999,101546850.83542019,123380,4883.91329400,47226927.67454332,0
158904000000.0,9688.55000000,9795.00000000,9672.00000000,9744.77000000,8939.17288600,1589054399999,87131984.77343246,107694,4146.36711600,40415676.07895715,0
158905440000.0,9745.11000000,9773.09000000,9525.00000000,9539.40000000,14024.16209800,1589068799999,135001071.08486234,140123,6234.77289800,60043888.09620741,0
158906880000.0,9539.10000000,9574.83000000,8117.00000000,8622.78000000,75541.20576900,1589083199999,658439157.50352623,574709,32712.91787700,284473561.75623223,0
158908320000.0,8622.73000000,8835.00000000,8470.30000000,8812.28000000,21634.94902600,1589097599999,186728709.62376842,203685,10100.40581300,87190494.63083058,0
158909760000.0,8812.27000000,8900.00000000,8645.00000000,8737.35000000,20506.13818000,1589111999999,180269287.72182093,188323,10300.24780100,90574731.44164285,0
158911200000.0,8736.57000000,8817.00000000,8560.00000000,8650.96000000,15458.97475100,1589126399999,134547939.06730821,156024,6979.69009900,60753410.34167341,0
158912640000.0,8652.27000000,8686.87000000,8255.00000000,8502.94000000,29673.12773300,1589140799999,251682882.29133516,250656,13554.39221400,114981742.29567100,0
158914080000.0,8500.66000000,8837.28000000,8500.66000000,8722.77000000,21050.78656900,1589155199999,183328500.76787801,192374,10728.92697000,93443719.88594507,0
158915520000.0,8722.77000000,8805.14000000,8658.56000000,8696.64000000,10641.65848600,1589169599999,92953635.39442268,103542,5213.57850400,45540240.66665875,0
158916960000.0,8696.24000000,8732.23000000,8613.01000000,8664.32000000,10326.88852000,1589183999999,89566439.33776150,94934,4761.68462400,41298927.50173014,0
158918400000.0,8664.32000000,8990.00000000,8478.00000000,8927.43000000,29054.89500500,1589198399999,253443679.05019824,230239,14416.45336400,125843216.26757097,0
158919840000.0,8926.17000000,9168.00000000,8725.35000000,8882.96000000,41752.92098100,1589212799999,373636488.55790742,311070,19544.45783900,174999790.96812191,0
158921280000.0,8882.97000000,8924.48000000,8200.00000000,8746.86000000,59255.17735800,1589227199999,505468669.69067302,443682,28766.16166200,245565696.57730066,0
158922720000.0,8745.25000000,8807.00000000,8459.28000000,8561.52000000,17775.71148200,1589241599999,153323908.72984073,183915,8772.25907400,75711072.17727636,0
158924160000.0,8562.04000000,8742.43000000,8528.78000000,8716.07000000,11224.92522200,1589255999999,96964105.28997628,112642,4893.01201000,42274248.68795597,0
158925600000.0,8716.75000000,8785.00000000,8614.98000000,8656.05000000,10948.79176100,1589270399999,95287677.58845221,109319,5274.04660400,45901087.49920001,0
158927040000.0,8655.76000000,8828.72000000,8632.93000000,8800.92000000,14846.69476700,1589284799999,130098122.18483474,134352,7146.54677600,62627419.05725212,0
158928480000.0,8800.91000000,8944.72000000,8659.00000000,8867.72000000,22551.31251000,1589299199999,199058649.20347014,177176,10808.05907300,95404723.12905100,0
158929920000.0,8867.72000000,8978.26000000,8775.00000000,8792.19000000,17005.94576600,1589313599999,151258607.09833486,146159,7744.98969500,68895738.60775298,0
158931360000.0,8792.19000000,8851.92000000,8730.06000000,8810.79000000,9945.11004000,1589327999999,87528295.68589040,105211,4703.66324300,41404797.20725553,0
158932800000.0,8810.99000000,8972.46000000,8792.99000000,8912.19000000,11516.46605200,1589342399999,102684071.34030888,101865,5048.21782400,45006444.46918821,0
158934240000.0,8911.99000000,8940.58000000,8859.25000000,8867.20000000,7984.99843500,1589356799999,71049054.09510081,86937,3679.75551500,32744789.89550253,0
158935680000.0,8867.20000000,9048.62000000,8826.72000000,9035.98000000,13966.22049400,1589371199999,124783263.86455197,138992,6575.92517200,58784376.23865623,0
158937120000.0,9036.38000000,9188.00000000,8982.75000000,9136.85000000,23154.46883600,1589385599999,210444980.18049787,195322,10787.42908400,98059825.74077731,0
158938560000.0,9136.85000000,9165.73000000,9036.20000000,9151.24000000,12965.74778100,1589399999999,117972320.62602358,126175,5755.56507600,52380715.72770974,0
158940000000.0,9151.25000000,9398.00000000,9136.75000000,9309.37000000,22878.37242000,1589414399999,212792029.85372455,219925,11801.46198400,109737817.97249736,0
158941440000.0,9309.35000000,9386.62000000,9256.76000000,9352.38000000,9913.87029700,1589428799999,92376514.68934300,99536,4052.64792100,37762082.94478726,0
158942880000.0,9352.38000000,9547.00000000,9267.00000000,9508.56000000,17871.10704600,1589443199999,168427428.31969211,169449,8538.30667100,80494007.03934488,0
158944320000.0,9508.56000000,9939.00000000,9467.50000000,9686.71000000,47362.08453400,1589457599999,459440742.42707393,378466,24889.31212300,241507867.67882467,0
