164108160000.0,47722.66000000,47990.00000000,45500.00000000,45832.01000000,81493.95110000,1641340799999,3807984928.01662650,2617063,40380.49807000,1886787285.47703410,0
164134080000.0,45832.01000000,47070.00000000,40610.00000000,41566.48000000,145500.99980000,1641599999999,6302605714.54901790,4035874,69341.21383000,3002913988.42200790,0
164160000000.0,41566.48000000,42786.70000000,39650.00000000,41822.49000000,106406.29556000,1641859199999,4408174898.84594800,3025624,52516.87537000,2177137939.10145200,0
164185920000.0,41822.49000000,44500.00000000,41268.93000000,42560.11000000,106150.60771000,1642118399999,4561654572.16764490,3075662,53281.67863000,2290457125.16077190,0
164211840000.0,42558.35000000,43800.00000000,41725.95000000,43071.66000000,75179.29179000,1642377599999,3225691840.95176230,2431797,36619.56851000,1571888813.10207970,0
164237760000.0,43071.66000000,43176.18000000,41138.56000000,41660.01000000,88571.89029000,1642636799999,3725319831.02651910,2747618,43580.10867000,1833077032.26246110,0
164263680000.0,41660.00000000,43505.00000000,34008.00000000,35071.42000000,221662.57049000,1642895999999,8397833951.65707532,5291300,104538.84396200,3962488769.29921209,0
164289600000.0,35071.42000000,37550.00000000,32917.17000000,36958.32000000,185416.67858100,1643155199999,6563680439.64580654,4390005,94299.09620800,3340590343.48248916,0
164315520000.0,36958.32000000,38919.98000000,35507.01000000,37716.56000000,165005.30926000,1643414399999,6113616036.25464580,3953977,83487.73687000,3094138738.24632180,0
164341440000.0,37716.57000000,38744.00000000,36632.61000000,38466.90000000,84415.40789000,1643673599999,3189157132.62722590,2451208,42513.07570000,1606605245.00804930,0
164367360000.0,38466.90000000,39265.20000000,36250.00000000,37311.61000000,102450.23792000,1643932799999,3866862954.34422660,2674483,51450.53224000,1942510172.46094220,0
164393280000.0,37311.98000000,42656.00000000,37026.73000000,42380.87000000,119641.46950000,1644191999999,4810546880.86843680,3175367,61166.14358000,2460958810.75625150,0
164419200000.0,42380.87000000,45492.00000000,41645.85000000,44372.72000000,150369.08122000,1644451199999,6564509720.54422940,4193019,75577.49431000,3300326293.91749090,0
164445120000.0,44372.71000000,45821.00000000,41688.88000000,42217.87000000,133889.31642000,1644710399999,5833191146.45246080,3541159,65201.49482000,2841847465.32655680,0
164471040000.0,42217.87000000,44751.40000000,41550.56000000,44544.86000000,89837.40749000,1644969599999,3860317076.72320170,2483214,44426.22408000,1909703638.43855000,0
164496960000.0,44544.85000000,44549.97000000,39450.00000000,39974.44000000,119563.79005000,1645228799999,5009996031.20266820,2917285,56184.36903000,2355764755.21239810,0
164522880000.0,39974.45000000,40444.32000000,36800.00000000,37008.16000000,113829.03017000,1645487999999,4397204558.37830950,2750178,54330.36450000,2098379326.35683860,0
164548800000.0,37008.16000000,39843.00000000,34322.28000000,38327.21000000,217822.97247000,1645747199999,8011222310.00434280,4866179,108875.82295000,4006964938.68324530,0
164574720000.0,38328.68000000,40348.45000000,37000.00000000,37699.07000000,132165.27524000,1646006399999,5131024002.86345110,3598568,66352.20265000,2577430586.13979980,0
164600640000.0,37699.08000000,45400.00000000,37450.17000000,43892.98000000,193471.38812000,1646265599999,8227564198.15192930,5451089,98105.43473000,4170829479.05755880,0
164626560000.0,43892.99000000,44101.12000000,38407.59000000,39397.96000000,143268.42860000,1646524799999,5906843303.73265050,3634113,68607.63870000,2829231518.44998000,0
164652480000.0,39397.97000000,39693.87000000,37155.00000000,38730.63000000,159254.44355000,1646783999999,6141272886.13510290,3713521,78660.73463000,3033361215.25778570,0
164678400000.0,38730.63000000,42594.06000000,38223.60000000,38729.57000000,198374.28373000,1647043199999,7957376597.36950580,4335456,97550.64254000,3914639090.34105230,0
164704320000.0,38729.57000000,39947.12000000,37555.00000000,39671.37000000,103771.64166000,1647302399999,4030027580.94888340,2628476,51167.03155000,1987833209.83584310,0
164730240000.0,39671.37000000,41718.00000000,38098.33000000,40917.90000000,171325.69180000,1647561599999,6870218940.53489770,4048138,85358.54271000,3424628996.10763300,0
164756160000.0,40917.89000000,42400.00000000,40135.04000000,41262.11000000,105128.52545000,1647820799999,4352926895.17777610,2665946,51474.71567000,2131924520.72313070,0
164782080000.0,41262.11000000,43361.00000000,40467.94000000,42882.76000000,139710.06210000,1648079999999,5870552226.45201760,3231220,69506.31553000,2921180767.97869230,0
164808000000.0,42882.76000000,45094.14000000,42560.46000000,44511.27000000,133851.17763000,1648339199999,5880214268.89216040,3037776,67205.03975000,2952910090.71313700,0
164833920000.0,44511.27000000,48189.84000000,44421.46000000,47434.80000000,137596.45668000,1648598399999,6445518450.41096120,3729749,68964.97781000,3229701244.79466630,0
164859840000.0,47434.79000000,47700.22000000,44200.00000000,46283.49000000,145863.39991000,1648857599999,6751170611.32200740,3744364,71817.28348000,3324585541.05142630,0
164885760000.0,46283.49000000,47444.11000000,45118.00000000,46580.51000000,115110.08890000,1649116799999,5326124971.35873730,3195277,57216.15300000,2647978062.43342850,0
164911680000.0,46580.50000000,47200.00000000,42727.35000000,43444.19000000,140438.61944000,1649375999999,6276192380.47993290,3517808,68642.12115000,3067578488.87022000,0
164937600000.0,43444.20000000,43970.62000000,41868.00000000,42158.85000000,83037.79653000,1649635199999,3561434295.72602970,2427349,40393.28485000,1732793652.22047570,0
164963520000.0,42158.85000000,42414.71000000,39200.00000000,41147.79000000,162653.73753000,1649894399999,6588724598.69999660,3487652,79410.60048000,3218025620.66721240,0
164989440000.0,41147.78000000,41500.00000000,39551.94000000,40378.71000000,76638.81858000,1650153599999,3099890226.74836960,1843738,37185.74811000,1503959392.21240270,0
